"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,142976866,130222489,1,4,,,,5,15,"F",1,2,"R",15,0
2020,142976921,130222541,1,4,,,,5,44,"F",2,2,"R",44,0
2020,142976965,130222585,1,4,,,,5,21,"F",2,2,"R",21,0
2020,142980216,130219593,1,4,,,,5,40,"F",1,2,"R",40,0
2020,142977011,130219609,1,8,,,,,,"",,,"",,
2020,142980241,130219622,1,4,,,,5,52,"M",1,2,"R",52,0
2020,142977062,130219657,2,4,,,,5,60,"M",1,,"R",60,0
2020,142977059,130219657,1,4,,,,5,47,"F",1,,"R",47,0
2020,142977082,130219676,1,4,,,,5,43,"F",1,2,"R",43,0
2020,142977083,130219680,1,4,,,,5,31,"F",1,2,"R",31,0
2020,142977190,130219774,1,4,,,,5,33,"F",1,,"",33,0
2020,142977231,130219812,1,4,,,,5,35,"M",2,3,"R",35,0
2020,142980378,130219812,2,4,,,,5,35,"F",1,2,"R",35,0
2020,142977249,130219830,1,4,,,,5,38,"F",1,2,"R",38,0
2020,142977271,130219849,1,4,,,,5,73,"M",1,2,"R",73,0
2020,142977330,130222825,1,4,,,,5,37,"F",1,1,"N",37,0
2020,142980485,130222850,1,7,,,,,,"",,,"",,
2020,142977381,130219950,1,4,,,,5,39,"M",1,,"",39,0
2020,142980518,130219976,1,4,,,,5,18,"F",1,2,"R",18,0
2020,142977456,130222920,1,4,,,,5,18,"F",2,2,"R",18,0
2020,142980574,130222929,1,8,,,,,,"",,,"",,
2020,142977488,130222950,1,4,,,,5,73,"M",1,2,"R",73,0
2020,142977584,130220150,1,8,,,,,,"",,,"",,
2020,142980703,130223062,1,4,,,,5,71,"F",1,2,"R",71,0
2020,142977658,130223076,1,1,,,,,,"",,,"",,
2020,142977740,130223123,1,4,,,,5,75,"M",1,2,"R",75,0
2020,142980821,130223173,1,4,,,,5,44,"F",1,2,"R",44,0
2020,142977820,130220360,1,8,,,,,,"",,,"",,
2020,142977831,130220378,1,8,,,,,,"",,,"",,
2020,142980859,130223200,1,4,,,,5,58,"M",1,2,"R",58,0
2020,142980863,130220418,1,8,,,,,,"",,,"",,
2020,142982903,130223218,1,4,,,,5,67,"M",1,2,"R",67,0
2020,142980938,130223256,1,8,,,,,,"",,,"",,
2020,142981008,130220597,1,8,,,,,,"",,,"",,
2020,142983093,130223357,1,4,,,,5,43,"M",1,2,"R",43,0
2020,142983121,130223370,1,4,,,,5,60,"F",1,,"",60,0
2020,142983188,130220704,1,4,,,,5,28,"F",2,,"",28,0
2020,142983276,130223468,1,8,,,,,,"",,,"",,
2020,142981159,130223488,1,4,,,,5,66,"F",1,2,"R",66,0
2020,142983337,130220842,1,4,,,,5,46,"F",1,,"",46,0
2020,142983346,130223523,1,4,,,,5,72,"M",1,2,"R",72,0
2020,142979946,130222375,1,4,,,,5,28,"F",1,2,"R",28,0
2020,142979963,130222391,1,4,,,,5,42,"M",1,3,"R",42,0
2020,142979965,130222394,1,4,,,,5,71,"M",1,3,"R",71,0
2020,142979976,130219333,1,8,,,,,,"",,,"",,
2020,142976784,130219370,1,4,,,,5,62,"M",1,,"",62,0
2020,142976808,130222441,1,8,,,,,,"",,,"",,
2020,142976849,130219442,1,8,,,,,,"",,,"",,
2020,142976915,130222537,1,4,,,,5,27,"F",2,,"",27,0
2020,142980184,130219553,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142977081,130219675,1,4,,,,5,54,"M",1,2,"R",54,0
2020,142980278,130222654,1,4,,,,5,54,"F",2,2,"R",54,0
2020,142980290,130222667,1,4,,,,5,31,"F",2,2,"R",31,0
2020,142977132,130222682,1,4,,,,5,38,"F",2,2,"R",38,0
2020,142980320,130222701,1,4,,,,5,44,"F",1,2,"R",44,0
2020,142977217,130222749,1,4,,,,5,33,"M",1,2,"R",33,0
2020,142977239,130219819,1,4,,,,5,21,"F",1,,"",21,0
2020,142977340,130222834,1,8,,,,,,"",,,"",,
2020,142980500,130222868,1,8,,,,,,"",,,"",,
2020,142977478,130220050,2,8,,,,,,"",,,"",,
2020,142977475,130220050,1,4,,,,4,,"U",0,,"",,
2020,142980605,130222965,1,4,,,,5,59,"M",1,2,"R",59,0
2020,142977695,130223093,1,8,,,,,,"",,,"",,
2020,142980795,130223144,1,4,,,,5,71,"F",1,,"",71,0
2020,142977789,130220330,1,8,,,,,,"",,,"",,
2020,142980829,130220356,1,4,,,,5,48,"M",1,2,"R",48,0
2020,142982942,130220511,1,7,,,,,,"",,,"",,
2020,142982988,130220538,1,8,,,,,,"",,,"",,
2020,142983027,130220570,1,4,,,,5,68,"M",1,2,"R",68,0
2020,142983036,130223316,1,8,,,,,,"",,,"",,
2020,142980994,130223318,1,8,,,,,,"",,,"",,
2020,142983080,130223346,1,4,,,,5,44,"M",1,2,"R",44,0
2020,142981029,130220621,1,4,,,,5,51,"M",1,2,"U",51,0
2020,142981041,130223372,1,8,,,,,,"",,,"",,
2020,142981089,130220697,1,4,,,,5,59,"M",1,2,"R",59,0
2020,142983197,130220714,1,4,,,,5,32,"F",1,2,"R",32,0
2020,142983315,130220819,1,8,,,,,,"",,,"",,
2020,142983331,130220837,1,4,,,,5,52,"F",1,2,"N",52,0
2020,142975784,130221695,1,4,,,,5,58,"M",2,2,"R",58,0
2020,142975843,130221751,1,4,,,,5,23,"F",1,2,"R",23,0
2020,142975864,130221764,1,4,,,,5,71,"F",1,2,"R",71,0
2020,142975890,130221784,1,4,,,,5,54,"M",1,2,"N",54,0
2020,142975904,130218511,1,4,,,,5,45,"M",1,2,"R",45,0
2020,142979364,130221847,1,9,,,,,,"",,,"",,
2020,142975975,130218580,3,4,,,,5,46,"F",1,2,"R",46,0
2020,142979377,130218580,2,4,,,,5,50,"M",1,2,"R",50,0
2020,142979376,130218580,1,4,,,,5,16,"M",1,2,"R",16,0
2020,142975999,130218603,1,8,,,,,,"",,,"",,
2020,142979431,130221907,1,4,,,,5,32,"M",2,2,"N",32,0
2020,142976057,130218653,1,4,,,,5,59,"F",2,2,"R",59,0
2020,142979463,130221934,1,4,,,,5,38,"F",1,,"",38,0
2020,142979526,130218784,1,4,,,,5,49,"F",1,,"",49,0
2020,142976197,130218789,1,4,,,,5,54,"M",1,2,"R",54,0
2020,142976226,130218811,1,8,,,,,,"",,,"",,
2020,142979615,130222085,1,4,,,,5,40,"M",2,,"",40,0
2020,142976334,130222086,1,4,,,,5,66,"M",2,2,"R",66,0
2020,142976346,130218919,1,4,,,,5,37,"F",2,,"",37,0
2020,142979766,130219075,1,4,,,,5,66,"M",1,2,"R",66,0
2020,142976550,130222254,1,4,,,,5,36,"F",1,2,"N",36,0
2020,142979811,130219129,1,4,,,,5,65,"M",2,,"R",65,0
2020,142976596,130222292,1,4,,,,5,21,"F",2,2,"R",21,0
2020,142979887,130222325,1,8,,,,,,"",,,"",,
2020,142979908,130222339,1,7,,,,,,"",,,"",,
2020,142976656,130222339,2,4,,,,5,49,"M",1,2,"N",49,0
2020,142976666,130222344,1,8,,,,,,"",,,"",,
2020,142976738,130222390,1,4,,,,5,44,"M",2,2,"R",44,0
2020,142980122,130222518,1,1,,,,,,"",,,"",,
2020,142980151,130222542,1,4,,,,5,69,"F",2,2,"R",69,0
2020,142980191,130222574,1,4,,,,5,71,"M",2,,"",71,0
2020,142977269,130219845,1,4,,,,5,38,"M",2,2,"N",38,0
2020,142977328,130222823,1,4,,,,5,42,"M",1,,"N",42,0
2020,142977372,130219942,1,4,,,,5,49,"F",1,2,"R",49,0
2020,142977424,130219991,1,8,,,,,,"",,,"",,
2020,142977572,130222997,1,8,,,,,,"",,,"",,
2020,142980749,130220260,1,1,,,,,,"",,,"",,
2020,142977769,130220310,1,8,,,,,,"",,,"",,
2020,142977793,130223162,1,8,,,,,,"",,,"",,
2020,142977821,130220366,1,8,,,,,,"",,,"",,
2020,142977851,130220396,1,8,,,,,,"",,,"",,
2020,142980882,130223216,1,8,,,,,,"",,,"",,
2020,142982911,130220459,1,4,,,,5,16,"F",1,2,"R",16,0
2020,142980894,130223224,1,4,,,,5,37,"F",2,,"",37,0
2020,142983035,130223315,1,8,,,,,,"",,,"",,
2020,142981024,130220613,1,4,,,,5,67,"M",1,2,"N",67,0
2020,142983150,130220668,1,4,,,,5,51,"M",1,2,"R",51,0
2020,142981067,130220678,1,8,,,,,,"",,,"",,
2020,142983162,130220678,2,4,,,,5,51,"M",1,2,"R",51,0
2020,142981076,130220688,1,4,,,,5,48,"M",1,,"R",48,0
2020,142981084,130220712,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142983205,130220723,1,4,,,,5,30,"F",1,2,"R",30,0
2020,142983243,130220751,1,4,,,,5,49,"M",2,2,"R",49,0
2020,142983269,130220776,1,8,,,,,,"",,,"",,
2020,142981148,130223478,1,4,,,,5,71,"F",1,2,"R",71,0
2020,142981179,130220828,1,8,,,,,,"",,,"",,
2020,142973778,130216414,1,4,,,,5,48,"M",1,,"",48,0
2020,142967543,130210235,1,8,,,,,,"",,,"",,
2020,142967549,130216433,1,1,,,,,,"",,,"",,
2020,142967628,130216538,1,4,,,,5,59,"M",2,2,"R",59,0
2020,142973988,130216626,1,8,,,,,,"",,,"",,
2020,142973990,130216626,2,5,3,10,157,5,31,"M",2,,"",31,0
2020,142967738,130210418,1,4,,,,5,15,"F",2,,"",15,0
2020,142967772,130216698,1,8,,,,,,"",,,"",,
2020,142967802,130210464,1,4,,,,5,59,"M",1,2,"R",59,0
2020,142974125,130216765,1,4,,,,5,33,"M",1,2,"N",33,0
2020,142967852,130210511,1,8,,,,,,"",,,"",,
2020,142974175,130216813,1,4,,,,5,32,"M",2,,"",32,0
2020,142967887,130210543,1,4,,,,5,29,"M",1,2,"R",29,0
2020,142967893,130210543,2,4,,,,5,25,"F",1,2,"R",25,0
2020,142977907,130216850,1,8,,,,,,"",,,"",,
2020,142974219,130210556,1,8,,,,,,"",,,"",,
2020,142977924,130210566,1,8,,,,,,"",,,"",,
2020,142974294,130210600,1,4,,,,5,20,"M",1,,"R",20,0
2020,142977962,130210603,1,4,,,,5,24,"F",1,2,"R",24,0
2020,142977974,130216947,1,4,,,,5,29,"M",1,2,"R",29,0
2020,142974380,130217037,1,4,,,,5,27,"F",1,2,"R",27,0
2020,142978052,130217060,1,4,,,,5,68,"M",1,2,"R",68,0
2020,142974410,130217064,1,4,,,,5,61,"F",1,2,"R",61,0
2020,142978055,130210686,1,4,,,,5,33,"F",1,2,"R",33,0
2020,142978076,130217082,1,4,,,,5,62,"M",1,2,"R",62,0
2020,142978116,130217130,1,4,,,,5,27,"F",1,,"R",27,0
2020,142974539,130217163,2,4,,,,5,40,"F",1,2,"R",40,0
2020,142974534,130217163,1,4,,,,5,20,"F",1,2,"R",20,0
2020,142974565,130217188,2,4,,,,5,12,"F",1,2,"N",12,0
2020,142974542,130217188,1,4,,,,5,26,"M",1,,"",26,0
2020,142974555,130210778,1,4,,,,5,17,"M",2,,"",17,0
2020,142978175,130217212,1,4,,,,5,57,"F",2,2,"R",57,0
2020,142974592,130210802,1,8,,,,,,"",,,"",,
2020,142974655,130217272,1,1,,,,,,"",,,"",,
2020,142974673,130210854,1,8,,,,,,"",,,"",,
2020,142974870,130217477,1,8,,,,,,"",,,"",,
2020,142974896,130217499,1,4,,,,5,48,"M",1,2,"R",48,0
2020,142974899,130211011,1,4,,,,5,23,"U",0,,"",23,0
2020,142974932,130211037,1,8,,,,,,"",,,"",,
2020,142978427,130211055,1,4,,,,5,20,"M",1,,"",20,0
2020,142974980,130217576,1,4,,,,5,85,"F",1,2,"R",85,0
2020,142978456,130217581,1,8,,,,,,"",,,"",,
2020,142975021,130217622,1,4,,,,5,39,"M",1,,"",39,0
2020,142975036,130217637,1,4,,,,5,50,"F",1,,"",50,0
2020,142978537,130221150,1,4,,,,5,33,"F",1,,"",33,0
2020,142978547,130217671,1,8,,,,,,"",,,"",,
2020,142975094,130221169,1,4,,,,5,69,"F",2,,"",69,0
2020,142975099,130217703,1,4,,,,5,27,"M",1,2,"R",27,0
2020,142975141,130221207,1,4,,,,5,23,"M",1,2,"R",23,0
2020,142978619,130217746,1,8,,,,,,"",,,"",,
2020,142975191,130217789,1,8,,,,,,"",,,"",,
2020,142978678,130221258,1,4,,,,5,22,"M",1,2,"R",22,0
2020,142978692,130217821,1,8,,,,,,"",,,"",,
2020,142975264,130221306,1,3,,,,,,"",,,"",,
2020,142975270,130217869,1,4,,,,5,61,"M",1,2,"R",61,0
2020,142975276,130217874,1,4,,,,5,47,"M",1,2,"N",47,0
2020,142978750,130217876,1,4,,,,5,17,"M",1,,"",17,0
2020,142975279,130217877,1,4,,,,5,46,"F",1,2,"R",46,0
2020,142975282,130217879,1,4,,,,5,35,"F",1,,"R",35,0
2020,142978782,130217931,1,4,,,,5,33,"F",1,1,"R",33,0
2020,142975347,130221364,2,4,,,,5,32,"F",1,2,"R",32,0
2020,142975345,130221364,1,4,,,,5,56,"M",1,2,"R",56,0
2020,142975349,130221365,1,4,,,,5,40,"M",1,2,"R",40,0
2020,142975364,130217948,1,4,,,,5,56,"F",1,2,"R",56,0
2020,142975387,130217970,1,4,,,,5,59,"F",1,3,"R",59,0
2020,142975509,130218104,1,4,,,,5,44,"F",1,2,"R",44,0
2020,142978936,130218110,1,4,,,,4,,"U",0,,"",,
2020,142975523,130218120,1,4,,,,5,37,"F",1,2,"R",37,0
2020,142975541,130218142,1,4,,,,5,47,"M",1,2,"R",47,0
2020,142975657,130218262,1,4,,,,5,35,"M",1,2,"R",35,0
2020,142975656,130218263,1,4,,,,5,55,"M",1,2,"R",55,0
2020,142979076,130221602,1,8,,,,,,"",,,"",,
2020,142975669,130218272,1,4,,,,5,75,"F",1,2,"R",75,0
2020,142979219,130221725,1,1,,,,,,"",,,"",,
2020,142979572,130222045,1,4,,,,5,26,"M",1,,"",26,0
2020,142979606,130222079,1,1,,,,,,"",,,"",,
2020,142979617,130218914,1,4,,,,5,24,"F",2,,"",24,0
2020,142976352,130218925,1,1,,,,,,"",,,"",,
2020,142979638,130218937,1,4,,,,5,34,"M",1,2,"R",34,0
2020,142979648,130218946,1,4,,,,5,66,"F",1,,"",66,0
2020,142979662,130222122,1,4,,,,5,40,"M",1,3,"R",40,0
2020,142976434,130222157,1,4,,,,5,37,"M",1,,"",37,0
2020,142979753,130222210,1,4,,,,5,27,"F",1,1,"N",27,0
2020,142979834,130222281,1,4,,,,5,35,"F",2,2,"R",35,0
2020,142979838,130222283,2,3,,,,,,"",,,"",,
2020,142979836,130222283,1,4,,,,5,31,"M",2,2,"N",31,0
2020,142979923,130222345,1,8,,,,,,"",,,"",,
2020,142976702,130219274,1,4,,,,5,50,"F",1,2,"R",50,0
2020,142976712,130219286,1,1,,,,,,"",,,"",,
2020,142976720,130219298,1,4,,,,5,49,"M",2,2,"R",49,0
2020,142980009,130219365,1,4,,,,5,49,"M",1,,"",49,0
2020,142976820,130222454,1,4,,,,5,52,"F",1,2,"N",52,0
2020,142976892,130222512,1,1,,,,,,"",,,"",,
2020,142980134,130222524,1,4,,,,5,28,"F",1,2,"R",28,0
2020,142976950,130219547,1,4,,,,5,27,"M",1,,"",27,0
2020,142980204,130219576,1,4,,,,5,48,"F",2,2,"R",48,0
2020,142980255,130222634,2,4,,,,5,51,"M",1,2,"N",51,0
2020,142977044,130222634,1,1,,,,,,"",,,"",,
2020,142980281,130219685,1,4,,,,5,18,"M",1,2,"R",18,0
2020,142977130,130222680,1,4,,,,5,64,"M",1,2,"N",64,0
2020,142977413,130219974,1,8,,,,,,"",,,"",,
2020,142980515,130219978,1,8,,,,,,"",,,"",,
2020,142980614,130220088,1,4,,,,5,51,"M",1,2,"N",51,0
2020,142977576,130220142,1,8,,,,,,"",,,"",,
2020,142977668,130220218,1,4,,,,5,30,"F",1,2,"R",30,0
2020,142980761,130220273,1,8,,,,,,"",,,"",,
2020,142980775,130220286,1,4,,,,5,55,"M",1,2,"R",55,0
2020,142977757,130220303,2,4,,,,5,25,"F",1,2,"R",25,0
2020,142980791,130220303,1,4,,,,5,22,"F",2,2,"R",22,0
2020,142980874,130223214,1,4,,,,5,84,"M",1,2,"R",84,0
2020,142980877,130220443,1,8,,,,,,"",,,"",,
2020,142980966,130223288,1,4,,,,5,18,"F",3,2,"R",18,0
2020,142981006,130223327,1,8,,,,,,"",,,"",,
2020,142983196,130223419,1,4,,,,5,35,"F",1,2,"R",35,0
2020,142981147,130223477,1,8,,,,,,"",,,"",,
2020,142983319,130223499,1,8,,,,,,"",,,"",,
2020,142983329,130220832,1,4,,,,5,44,"M",1,2,"R",44,0
2020,142983333,130220839,1,8,,,,,,"",,,"",,
2020,142972470,130215204,1,4,,,,5,21,"M",2,,"R",21,0
2020,142966499,130209223,1,4,,,,5,41,"F",2,2,"R",41,0
2020,142966501,130209225,1,4,,,,5,46,"F",2,2,"R",46,0
2020,142966503,130209226,1,4,,,,5,48,"F",2,2,"R",48,0
2020,142966528,130209250,1,1,,,,,,"",,,"",,
2020,142972535,130215258,1,4,,,,5,28,"F",2,2,"R",28,0
2020,142972589,130209291,1,4,,,,5,54,"F",2,,"",54,0
2020,142966620,130215361,1,4,,,,5,18,"F",2,2,"R",18,0
2020,142966624,130215361,2,4,,,,5,21,"F",2,2,"R",21,0
2020,142966633,130215377,1,1,,,,,,"",,,"",,
2020,142972672,130215387,1,4,,,,5,33,"M",2,,"",33,0
2020,142972708,130215429,1,1,,,,,,"",,,"",,
2020,142966684,130209395,1,1,,,,,,"",,,"",,
2020,142966764,130209476,1,4,,,,5,56,"M",1,,"",56,0
2020,142972808,130215529,1,4,,,,5,56,"F",1,2,"N",56,0
2020,142966814,130209529,1,8,,,,,,"",,,"",,
2020,142972896,130215617,1,8,,,,,,"",,,"",,
2020,142973085,130215793,1,1,,,,,,"",,,"",,
2020,142973134,130209738,1,4,,,,5,35,"F",1,2,"R",35,0
2020,142966494,130209215,1,4,,,,5,14,"M",1,2,"R",14,0
2020,142972480,130215210,1,4,,,,5,41,"M",2,2,"N",41,0
2020,142972524,130215251,1,4,,,,5,58,"F",2,2,"N",58,0
2020,142966584,130215327,1,4,,,,5,68,"M",1,2,"R",68,0
2020,142966612,130209335,1,4,,,,4,,"M",2,,"",,
2020,142966646,130215402,1,4,,,,5,60,"F",1,,"R",60,0
2020,142972692,130209378,1,8,,,,,,"",,,"",,
2020,142972706,130215428,1,1,,,,,,"",,,"",,
2020,142966806,130209519,1,1,,,,,,"",,,"",,
2020,142972902,130215622,1,4,,,,5,40,"F",1,2,"R",40,0
2020,142972913,130215629,1,8,,,,,,"",,,"",,
2020,142966886,130215642,1,4,,,,5,33,"F",2,,"R",33,0
2020,142972944,130215656,1,8,,,,,,"",,,"",,
2020,142966945,130209654,1,1,,,,,,"",,,"",,
2020,142973079,130215785,1,4,,,,5,70,"F",1,2,"R",70,0
2020,142973096,130209715,1,4,,,,5,34,"F",1,2,"R",34,0
2020,142973112,130215823,1,4,,,,5,45,"F",2,2,"R",45,0
2020,142973143,130209746,1,8,,,,,,"",,,"",,
2020,142973216,130209786,1,8,,,,,,"",,,"",,
2020,142973242,130215920,1,4,,,,5,48,"M",2,2,"R",48,0
2020,142967138,130209847,1,1,,,,,,"",,,"",,
2020,142973297,130215972,1,8,,,,,,"",,,"",,
2020,142967177,130209885,1,4,,,,5,29,"F",1,2,"R",29,0
2020,142973344,130216012,1,4,,,,5,75,"M",1,2,"R",75,0
2020,142967309,130216147,1,8,,,,,,"",,,"",,
2020,142973499,130210026,1,4,,,,5,32,"F",2,2,"R",32,0
2020,142973513,130216175,1,4,,,,5,43,"M",2,,"R",43,0
2020,142967388,130216228,1,4,,,,5,32,"M",2,2,"R",32,0
2020,142967450,130210142,1,4,,,,5,42,"F",2,2,"R",42,0
2020,142967452,130210148,1,1,,,,,,"",,,"",,
2020,142967460,130216325,1,8,,,,,,"",,,"",,
2020,142973680,130210163,1,4,,,,5,23,"M",1,1,"N",23,0
2020,142973687,130216335,1,4,,,,5,31,"F",2,2,"R",31,0
2020,142973694,130216342,1,4,,,,5,23,"F",1,2,"R",23,0
2020,142973707,130216356,1,4,,,,5,37,"M",2,2,"R",37,0
2020,142973709,130216356,2,4,,,,5,32,"F",2,2,"R",32,0
2020,142973712,130210180,1,8,,,,,,"",,,"",,
2020,142967497,130210191,1,4,,,,5,27,"M",2,2,"R",27,0
2020,142967503,130216372,1,4,,,,5,47,"F",2,2,"R",47,0
2020,142973736,130210205,1,4,,,,5,52,"M",2,2,"R",52,0
2020,142967511,130210210,1,4,,,,5,59,"M",1,2,"R",59,0
2020,142973741,130216382,1,4,,,,5,49,"M",1,2,"R",49,0
2020,142973763,130216398,1,8,,,,,,"",,,"",,
2020,142967525,130210224,1,4,,,,5,43,"F",1,,"",43,0
2020,142973775,130216410,1,4,,,,5,25,"F",1,2,"N",25,0
2020,142973789,130216431,1,4,,,,5,21,"F",2,2,"R",21,0
2020,142967553,130216437,2,4,,,,5,20,"F",2,2,"R",20,0
2020,142967551,130216437,1,4,,,,5,40,"F",2,2,"R",40,0
2020,142967596,130216478,1,4,,,,5,23,"F",2,2,"R",23,0
2020,142973850,130216496,1,4,,,,5,73,"F",2,2,"R",73,0
2020,142973863,130210294,2,4,,,,5,24,"M",2,,"R",24,0
2020,142973862,130210294,1,4,,,,5,21,"F",2,2,"R",21,0
2020,142973874,130216511,1,1,,,,,,"",,,"",,
2020,142967614,130216520,1,4,,,,5,69,"M",1,2,"R",69,0
2020,142967617,130216523,1,3,,,,,,"",,,"",,
2020,142973881,130210321,1,4,,,,5,51,"M",2,2,"R",51,0
2020,142967720,130210403,1,4,,,,5,46,"M",1,2,"R",46,0
2020,142974030,130216665,1,4,,,,5,63,"M",2,2,"N",63,0
2020,142967760,130210430,1,4,,,,5,13,"F",1,2,"R",13,0
2020,142974121,130216761,1,4,,,,5,25,"F",2,,"",25,0
2020,142974146,130216785,1,4,,,,5,27,"F",2,2,"R",27,0
2020,142977910,130210555,1,4,,,,5,81,"F",1,,"R",81,0
2020,142974227,130210563,1,4,,,,5,28,"M",1,2,"R",28,0
2020,142977951,130210594,1,3,,,,,,"",,,"",,
2020,142974302,130210609,1,4,,,,5,56,"M",1,2,"R",56,0
2020,142974315,130210617,1,8,,,,,,"",,,"",,
2020,142978002,130216988,1,4,,,,5,65,"F",2,,"R",65,0
2020,142978018,130210636,1,4,,,,4,,"M",1,2,"N",,
2020,142978027,130210646,1,4,,,,5,46,"F",1,2,"N",46,0
2020,142974369,130210649,1,4,,,,5,33,"F",1,,"R",33,0
2020,142974375,130217031,1,4,,,,5,49,"F",1,,"R",49,0
2020,142974402,130210661,1,4,,,,5,40,"M",1,2,"R",40,0
2020,142974404,130210664,1,4,,,,5,69,"M",2,,"",69,0
2020,142974405,130217058,1,4,,,,5,38,"F",1,2,"R",38,0
2020,142974441,130217086,1,4,,,,5,14,"F",1,2,"R",14,0
2020,142978072,130210688,1,1,,,,,,"",,,"",,
2020,142978071,130210687,1,1,,,,,,"",,,"",,
2020,142978093,130210708,1,1,,,,,,"",,,"",,
2020,142974480,130217125,1,4,,,,5,33,"F",2,2,"R",33,0
2020,142974488,130217128,1,4,,,,5,29,"M",1,,"",29,0
2020,142978119,130210733,1,4,,,,5,42,"F",1,2,"R",42,0
2020,142978126,130217138,1,4,,,,5,43,"F",2,3,"R",43,0
2020,142978132,130217146,1,4,,,,5,26,"F",1,2,"R",26,0
2020,142974526,130217159,1,1,,,,,,"",,,"",,
2020,142974532,130217161,1,8,,,,,,"",,,"",,
2020,142974529,130210768,1,4,,,,5,22,"F",2,2,"R",22,0
2020,142974567,130217195,1,4,,,,5,68,"M",1,2,"R",68,0
2020,142974595,130210804,1,4,,,,5,58,"F",1,2,"R",58,0
2020,142974605,130217224,1,4,,,,5,22,"F",2,2,"R",22,0
2020,142974618,130210815,1,4,,,,5,22,"F",1,,"R",22,0
2020,142974622,130210819,1,4,,,,5,61,"F",1,2,"R",61,0
2020,142974635,130217253,1,4,,,,5,15,"F",2,,"",15,0
2020,142972511,130209241,1,4,,,,5,58,"F",2,2,"R",58,0
2020,142972512,130215240,1,4,,,,5,48,"M",8,2,"R",48,0
2020,142972534,130215257,1,1,,,,,,"",,,"",,
2020,142966557,130215286,1,4,,,,5,53,"F",2,2,"R",53,0
2020,142966567,130215304,1,4,,,,5,54,"M",2,2,"R",54,0
2020,142972586,130215306,1,4,,,,5,30,"F",1,2,"R",30,0
2020,142972593,130215312,1,4,,,,5,52,"M",2,2,"R",52,0
2020,142972607,130215326,1,4,,,,5,42,"F",1,2,"R",42,0
2020,142966622,130215360,1,4,,,,5,23,"F",2,2,"R",23,0
2020,142972664,130215382,1,8,,,,,,"",,,"",,
2020,142966655,130209368,1,8,,,,,,"",,,"",,
2020,142972688,130215410,1,4,,,,5,40,"F",2,,"",40,0
2020,142966657,130215405,1,1,,,,,,"",,,"",,
2020,142972714,130215434,1,4,,,,5,38,"F",2,,"",38,0
2020,142972744,130215457,1,4,,,,5,30,"F",2,,"R",30,0
2020,142972740,130215463,1,4,,,,4,,"F",0,,"",,
2020,142966722,130209442,1,4,,,,5,32,"F",2,,"",32,0
2020,142966728,130209447,1,4,,,,5,22,"F",2,2,"N",22,0
2020,142966731,130215484,1,1,,,,,,"",,,"",,
2020,142966746,130209459,1,4,,,,5,40,"M",1,2,"R",40,0
2020,142966752,130209468,1,8,,,,,,"",,,"",,
2020,142972802,130209486,1,4,,,,5,73,"M",1,,"",73,0
2020,142972818,130209495,1,4,,,,5,23,"M",1,2,"R",23,0
2020,142972830,130215553,1,4,,,,5,41,"F",1,2,"R",41,0
2020,142966827,130209540,1,1,,,,,,"",,,"",,
2020,142966844,130215601,1,1,,,,,,"",,,"",,
2020,142972875,130215590,1,1,,,,,,"",,,"",,
2020,142972904,130209567,1,8,,,,,,"",,,"",,
2020,142966869,130209579,1,8,,,,,,"",,,"",,
2020,142967625,130216527,1,4,,,,5,43,"M",1,,"",43,0
2020,142973913,130216548,1,4,,,,5,30,"F",2,2,"R",30,0
2020,142967653,130216559,1,4,,,,5,52,"F",2,2,"R",52,0
2020,142967711,130216630,1,4,,,,5,37,"F",2,,"",37,0
2020,142974000,130216638,1,4,,,,5,42,"F",1,2,"R",42,0
2020,142974009,130216649,1,4,,,,5,34,"M",1,,"",34,0
2020,142973998,130216657,1,3,,,,,,"",,,"",,
2020,142974045,130216682,1,8,,,,,,"",,,"",,
2020,142967785,130210450,1,4,,,,5,30,"F",2,2,"R",30,0
2020,142974079,130210455,1,4,,,,5,67,"F",1,,"",67,0
2020,142974085,130216723,1,4,,,,5,55,"M",2,2,"R",55,0
2020,142974110,130210483,1,4,,,,5,32,"F",2,2,"R",32,0
2020,142967829,130216754,1,4,,,,5,27,"F",1,2,"R",27,0
2020,142974154,130216793,1,8,,,,,,"",,,"",,
2020,142977904,130210550,1,8,,,,,,"",,,"",,
2020,142974215,130216856,1,4,,,,5,35,"F",2,2,"R",35,0
2020,142974270,130216912,1,8,,,,,,"",,,"",,
2020,142974287,130216926,1,4,,,,5,24,"F",2,2,"R",24,0
2020,142977956,130210599,1,8,,,,,,"",,,"",,
2020,142974303,130216945,1,1,,,,,,"",,,"",,
2020,142974314,130210615,1,4,,,,5,52,"F",1,2,"R",52,0
2020,142977985,130216972,1,1,,,,,,"",,,"",,
2020,142973908,130216546,1,4,,,,5,38,"M",2,,"",38,0
2020,142967660,130210345,1,4,,,,5,50,"F",2,2,"R",50,0
