"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,146371519,151406856,21,48166303
2020,146367849,151406858,18,48166308
2020,146372917,151406955,18,48183855
2020,146371637,151410629,18,48186382
2020,146371712,151407046,21,48186418
2020,146373008,151410726,18,48186445
2020,146373017,151407088,18,48183948
2020,146371766,151410734,18,48183955
2020,146371793,151410757,3,48186477
2020,146371803,151407133,18,48186487
2020,146371823,151410778,18,48186502
2020,146373073,151410786,24,48183985
2020,146373082,151410797,18,48186520
2020,147201785,152223054,24,48501454
2020,147201804,152223075,18,48501468
2020,147201888,152226447,3,48501517
2020,142973389,147820956,21,46614441
2020,142967334,147821083,6,46608849
2020,142973659,147821246,1,46614532
2020,142967598,147814946,3,46608963
2020,142974476,147825431,1,46614884
2020,142978279,147822397,3,46609215
2020,142978315,147825669,1,46609227
2020,142974805,147822452,5,46615002
2020,142978791,147823021,17,46609424
2020,142975481,147826292,3,46609470
2020,142975527,147823231,21,46609496
2020,142975567,147823287,5,46615334
2020,142979148,147826527,21,46609559
2020,142979193,147826587,15,46615426
2020,142975830,147823562,1,46609593
2020,142975830,147823564,1,46609594
2020,142979221,147823562,15,46609592
2020,142979221,147823564,1,46615448
2020,142979254,147823578,3,46615456
2020,142979316,147823650,1,46609631
2020,142975952,147826715,10,46615507
2020,142979352,147826715,5,46609650
2020,142976149,147823903,6,46615584
2020,142979513,147826880,24,46609723
2020,142976316,147826987,18,46615642
2020,142976495,147827148,15,46609833
2020,142979759,147827148,18,46609839
2020,142979759,147824256,18,46615713
2020,142976495,147824256,18,46615710
2020,142979941,147827317,3,46615781
2020,142979941,147824499,25,46615788
2020,142976694,147827317,25,46615780
2020,142976694,147824499,3,46615779
2020,142976787,147824612,21,46609928
2020,142980078,147827433,21,46615836
2020,142980301,147827663,11,46615961
2020,142980653,147828050,1,46610172
2020,142980736,147828123,17,46616145
2020,142980755,147828149,26,46610202
2020,142977720,147828149,20,46616160
2020,142980753,147828149,5,46616154
2020,142977716,147828149,5,46616158
2020,142980875,147830755,3,46610242
2020,142980881,147828303,19,46616225
2020,142983110,147830996,9,46616281
2020,142983127,147830989,24,46610292
2020,142983324,147831204,21,46616333
2020,142967734,147825085,21,46609011
2020,142974198,147821798,1,46609086
2020,142974198,147821800,1,46609085
2020,142974312,147825332,15,46614816
2020,142978014,147825351,21,46609122
2020,142978120,147825454,3,46614893
2020,142978194,147822274,15,46609191
2020,142974683,147822327,3,46614951
2020,142974789,147822447,6,46609230
2020,142974843,147822486,3,46609242
2020,142974917,147822547,3,46615044
2020,142975033,147822664,1,46609306
2020,142978570,147822741,13,46609327
2020,142975260,147822932,15,46615210
2020,142975444,147823135,18,46609455
2020,142975444,147826260,18,46609457
2020,142975556,147823268,15,46609506
2020,142975824,147823552,1,46609589
2020,142979242,147823567,17,46609601
2020,142975959,147823698,3,46615512
2020,142979392,147826754,5,46615527
2020,142976366,147824126,24,46615660
2020,142979671,147827055,15,46609797
2020,142976615,147827271,1,46615759
2020,142976614,147827271,1,46615758
2020,142979846,147824370,18,46609875
2020,142976719,147827327,17,46609910
2020,142976735,147824542,3,46615797
2020,142980033,147827400,21,46609936
2020,142976807,147824635,18,46615818
2020,142980169,147827524,6,46615884
2020,142980233,147827578,17,46615920
2020,142977421,147827912,20,46610141
2020,142980547,147830262,24,46610146
2020,142977737,147830611,5,46616174
2020,142977737,147830610,1,46616175
2020,142977792,147828215,15,46616184
2020,142977822,147830688,17,46616192
2020,142977857,147830710,19,46616206
2020,142972490,147820037,9,46614163
2020,142966517,147820052,24,46614172
2020,142966526,147820052,24,46608564
2020,142972575,147820096,3,46614194
2020,142972604,147820147,24,46614205
2020,142966581,147820147,24,46614204
2020,142972643,147813905,3,46608595
2020,142966745,147814019,21,46614246
2020,142966931,147820541,24,46614310
2020,142973171,147814367,1,46614380
2020,142967105,147820799,1,46608784
2020,142973528,147821103,15,46608855
2020,142973859,147814950,16,46614614
2020,142974032,147821639,1,46609020
2020,142974095,147821699,16,46614714
2020,142967731,147821537,15,46614671
2020,142967827,147825042,25,46614732
2020,142967827,147825036,3,46614731
2020,142973978,147825043,25,46614660
2020,142967815,147821537,25,46609041
2020,142967731,147825042,1,46614673
2020,142967827,147821537,1,46614728
2020,142967827,147825044,1,46609043
2020,142973978,147825036,15,46608997
2020,142967731,147825044,25,46614675
2020,142973978,147825044,21,46614652
2020,142967815,147825042,1,46614726
2020,142967827,147825043,1,46614730
2020,142973978,147821537,15,46614659
2020,142974016,147825043,15,46609014
2020,142967731,147825036,15,46614670
2020,142974016,147825044,15,46609012
2020,142973978,147825042,1,46608999
2020,142967815,147825043,15,46609035
2020,142974016,147821537,15,46609013
2020,142974016,147825036,25,46614678
2020,142967815,147825036,15,46609034
2020,142967731,147825043,21,46609005
2020,142974016,147825042,3,46609015
2020,142967815,147825044,15,46609017
2020,142974150,147825219,1,46614744
2020,142974149,147825219,1,46609066
2020,142974181,147821790,1,46614765
2020,142974690,147822332,3,46614954
2020,142978368,147822515,3,46609252
2020,142978472,147825872,3,46615078
2020,142975016,147822655,5,46615081
2020,142975213,147822875,16,46609384
2020,142975213,147822876,16,46609383
2020,142975216,147822876,16,46615190
2020,142975216,147822875,16,46615191
2020,142975339,147826186,17,46609432
2020,142975474,147826286,15,46609468
2020,142978815,147823079,3,46615261
2020,142975381,147823079,24,46615263
2020,142975804,147823519,9,46615422
2020,142979204,147823535,24,46615431
2020,142979386,147826750,3,46609670
2020,142976367,147827035,15,46615663
2020,142979706,147824195,21,46609812
2020,142979749,147824261,1,46615709
2020,142979886,147824413,24,46615761
2020,142977364,147830207,1,46610126
2020,142977863,147830730,1,46610235
2020,142980896,147830790,24,46610248
2020,142982969,147828357,3,46610260
2020,142983079,147830973,1,46616272
2020,142981096,147831068,21,46610318
2020,142983289,147831162,3,46610342
2020,142972953,147820514,21,46614302
2020,142973152,147814346,17,46608748
2020,142967625,147821440,1,46614619
2020,142967711,147821599,3,46609004
2020,142967785,147825133,3,46609029
2020,142974085,147821644,21,46614707
2020,142974375,147825378,17,46614840
2020,142974441,147825422,5,46614869
2020,142974979,147825851,15,46615066
2020,142978508,147822680,21,46609309
2020,142975110,147822744,3,46615127
2020,142975110,147822745,1,46609333
2020,142978606,147822806,24,46615156
2020,142978657,147826061,5,46609367
2020,142975740,147826542,1,46609565
2020,142975872,147826652,25,46615462
2020,142975871,147826640,25,46609618
2020,142975871,147826652,21,46615460
2020,142975872,147826640,21,46615461
2020,142975886,147823619,17,46615468
2020,142976237,147823994,14,46609744
2020,142976245,147826935,14,46609751
2020,142976237,147826935,25,46615620
2020,142976245,147823994,25,46609752
2020,142976353,147824107,21,46615653
2020,142976484,147827144,3,46609827
2020,142976489,147824253,21,46615706
2020,142980244,147824877,21,46615931
2020,142977193,147827712,21,46615983
2020,142977308,147830137,3,46616028
2020,142980478,147827837,17,46610122
2020,142980490,147830177,19,46616046
2020,142977392,147830215,16,46610133
2020,142977454,147830291,26,46616076
2020,142977484,147827966,18,46610157
2020,142977566,147830422,21,46616103
2020,142980772,147828157,1,46616168
2020,142980772,147830591,1,46616170
2020,142977724,147828158,1,46610209
2020,142980772,147828158,1,46616171
2020,142977724,147828157,1,46616162
2020,142977724,147830591,1,46616163
2020,142980902,147828314,21,46610250
2020,142983083,147830972,6,46610284
2020,142983206,147828535,20,46616307
2020,142967686,147825053,16,46614655
2020,142974090,147825171,24,46609037
2020,142977943,147821891,3,46609100
2020,142977947,147821904,14,46614806
2020,142978142,147822169,1,46609171
2020,142974581,147822233,21,46609182
2020,142978218,147825566,15,46614948
2020,142978549,147822725,15,46609320
2020,142975157,147822820,14,46615164
2020,142978872,147826269,1,46609458
2020,142979156,147823454,1,46615407
2020,142975857,147823600,1,46615458
2020,142975882,147826664,3,46609624
2020,142975888,147826673,10,46615472
2020,142976014,147826772,5,46615533
2020,142976339,147824080,21,46615650
2020,142979651,147824124,21,46615662
2020,142979660,147827039,21,46609794
2020,142979692,147827076,21,46615680
2020,142976834,147827407,3,46615830
2020,142980174,147827528,1,46615886
2020,142980174,147827527,1,46610003
2020,142980327,147827680,5,46615969
2020,142980656,147828061,17,46616110
2020,142977622,147828078,3,46616119
2020,142977632,147830503,15,46616124
2020,142982965,147830828,6,46610255
2020,142981061,147831042,17,46616288
2020,142966502,147820033,3,46614161
2020,142966565,147813850,21,46608579
2020,142973049,147820599,1,46614332
2020,142967315,147814647,21,46608841
2020,142967356,147814687,3,46614482
2020,142973618,147814752,16,46608886
2020,142973766,147814873,1,46614575
2020,142967778,147825131,3,46614699
2020,142974172,147821776,1,46609075
2020,142974172,147825231,18,46614757
2020,142978307,147822425,1,46609226
2020,142975042,147825930,5,46615096
2020,142975042,147825929,21,46615095
2020,142975132,147826005,19,46615144
2020,142978653,147826058,17,46609366
2020,142975198,147822854,3,46609372
2020,142975372,147823051,21,46615251
2020,142979812,147827216,9,46615736
2020,142976687,147824493,19,46609898
2020,142980029,147824611,3,46609932
2020,142980218,147827567,15,46615914
2020,142977078,147827628,24,46610034
2020,142977240,147830078,1,46615996
2020,142977274,147830108,5,46610105
2020,142977403,147827898,14,46616061
2020,142980849,147830698,3,46616204
2020,142977884,147828291,1,46616214
2020,142982904,147830769,9,46616226
2020,142983171,147828497,20,46610305
2020,142983313,147831187,14,46616330
2020,139889734,144759794,18,45225611
2020,139889739,144759796,18,45225614
2020,139889756,144759819,18,45225632
2020,142966609,147813897,16,46608590
2020,142972486,147820021,9,46614160
2020,142966525,147813796,1,46608566
2020,142972598,147820141,1,46614199
2020,142966639,147813887,3,46614222
2020,142966621,147813838,18,46614217
2020,142972759,147813931,22,46614238
2020,142966760,147820351,26,46608634
2020,142973070,147820615,18,46614344
2020,142973066,147820616,18,46608730
2020,142973070,147820616,18,46608732
2020,142973066,147820615,18,46608731
2020,142967005,147820625,3,46614349
2020,142973221,147820768,9,46614400
2020,142967375,147821142,3,46608868
2020,142973605,147821188,3,46614508
2020,142973616,147821190,15,46614509
2020,142967436,147821206,1,46608897
2020,142967462,147814799,16,46614534
2020,142967586,147814923,1,46614605
2020,142973840,147821444,9,46614607
2020,142974055,147821646,5,46614692
2020,142967845,147821735,3,46609060
2020,142967900,147821810,21,46609084
2020,142977912,147825278,1,46614782
2020,142974431,147825407,24,46614866
2020,142978144,147822195,19,46609172
2020,142974849,147822492,14,46615011
2020,142975176,147826049,24,46615170
2020,142978741,147826132,1,46615222
2020,142978807,147826215,17,46609437
2020,142978893,147826283,13,46609466
2020,142975485,147823185,15,46609475
2020,142978907,147823184,15,46609473
2020,142975485,147823184,25,46615305
2020,142978907,147823185,25,46609474
2020,142975506,147823209,20,46609486
2020,142978969,147823261,3,46609504
2020,142975595,147823326,5,46615352
2020,142979191,147826573,16,46615424
2020,142975794,147826573,3,46615423
2020,142979233,147826613,21,46609598
2020,142979502,147826867,17,46615585
2020,142976166,147823916,26,46609720
2020,142976337,147824091,16,46615649
2020,142979973,147827347,24,46615803
2020,142979973,147827344,24,46609917
2020,142979973,147827348,24,46615804
2020,142976890,147824712,24,46615858
2020,142980126,147824720,3,46609979
2020,142976905,147827499,9,46615866
2020,142976967,147827547,17,46615894
2020,142980309,147827665,3,46615964
2020,142977168,147827695,1,46615973
2020,142980355,147827717,1,46610083
2020,142977316,147827838,8,46616029
2020,142977351,147827860,26,46616042
2020,142972701,147813961,15,46608605
2020,142972771,147820328,14,46608627
2020,142972832,147820393,22,46608645
2020,142973077,147820623,3,46608734
2020,142973189,147814377,17,46614386
2020,142967272,147821018,24,46614457
2020,142973613,147821193,1,46608883
2020,142973737,147821326,15,46614564
2020,142973749,147821336,17,46614570
2020,142973836,147814935,11,46614606
2020,142967813,147821707,17,46614724
2020,142967813,147825169,25,46614725
2020,142967812,147825169,5,46614720
2020,142967812,147821707,25,46614723
2020,142974269,147821872,3,46614795
2020,142978010,147821977,24,46614829
2020,142978160,147822217,17,46614914
2020,142975235,147826097,14,46615198
2020,142975235,147826095,14,46615199
2020,142975259,147822931,14,46609400
2020,142975390,147823092,1,46609446
2020,142975401,147823104,1,46615269
2020,142975415,147823119,21,46615276
2020,142975437,147823086,1,46615286
2020,142975545,147826363,18,46609500
2020,142979533,147826898,1,46609730
2020,142976389,147827065,1,46609801
2020,142979751,147824262,18,46609835
2020,142979796,147824320,9,46609853
2020,142979803,147827205,3,46609855
2020,142976591,147824363,1,46609872
2020,142976661,147824454,1,46609892
2020,142976690,147827308,21,46615777
2020,142976861,147827461,14,46609965
2020,142976861,147824684,14,46615843
2020,142976867,147827461,14,46615844
2020,142976867,147824684,14,46615850
2020,142980288,147824936,1,46615950
2020,142980288,147824935,15,46610041
2020,142980288,147824937,1,46610042
2020,142980477,147827777,3,46616024
2020,142980615,147830374,26,46616092
2020,142980664,147830453,21,46610178
2020,142977605,147830458,3,46616114
2020,142977706,147830575,21,46616153
2020,142977888,147830752,1,46616217
2020,142980981,147830908,24,46610273
2020,142983208,147831069,21,46616297
2020,142983309,147831185,3,46616331
2020,142981164,147831185,1,46616332
2020,142983328,147831208,15,46610346
2020,142972644,147820191,6,46608596
2020,142972495,147820043,3,46614165
2020,142972550,147820106,3,46614186
2020,142972805,147820367,17,46614256
2020,142966973,147820587,26,46608715
2020,142973131,147814328,17,46608744
2020,142967075,147820748,6,46608764
2020,142967193,147814522,9,46608806
2020,142967217,147814545,1,46614440
2020,142967310,147814627,17,46608838
2020,142973514,147821098,17,46614473
2020,142967422,147821212,9,46614520
2020,142967434,147814768,26,46614527
2020,142967554,147821386,1,46608946
2020,142967554,147821387,1,46614591
2020,142973855,147821442,1,46614613
2020,142967638,147824972,25,46608977
2020,142973893,147824972,21,46614617
2020,142973893,147824973,25,46614618
2020,142967638,147824973,21,46608976
2020,142974048,147821649,5,46609023
2020,142974195,147821806,26,46614773
2020,142974291,147821899,3,46609101
2020,142977977,147821939,5,46609106
2020,142974457,147822077,5,46614872
2020,142974459,147822077,5,46609147
2020,142974443,147822077,5,46614870
2020,142974579,147825507,24,46609181
2020,142978180,147822250,14,46609185
2020,142978255,147822356,17,46614961
2020,142974740,147822393,3,46609213
2020,142978309,147822428,6,46609228
2020,142975073,147822715,14,46615103
2020,142975114,147822768,24,46609338
2020,142975112,147822768,24,46615130
2020,142978577,147822768,24,46609337
2020,142975200,147822860,20,46609374
2020,142975200,147822859,5,46615182
2020,142978752,147826135,15,46609410
2020,142978870,147826267,21,46615293
2020,142978883,147826277,15,46609462
2020,142979056,147826435,15,46609533
2020,142975648,147826435,15,46615369
2020,142979257,147826641,17,46609607
2020,142979585,147824041,1,46615628
2020,142976301,147824054,1,46615632
2020,142976369,147827037,18,46609793
2020,142979650,147824127,18,46609789
2020,142979650,147827037,18,46615661
2020,142976369,147824127,18,46609792
2020,142976390,147824153,1,46609802
2020,142976481,147827142,16,46615702
2020,142979801,147824315,3,46615733
2020,142976870,147824698,3,46609972
2020,142976880,147824707,3,46609975
2020,142977032,147827595,14,46615927
2020,142980291,147824941,21,46610044
2020,142977394,147830219,3,46616057
2020,142977437,147830274,1,46616074
2020,142980844,147830696,1,46616196
2020,142983041,147830934,21,46616265
2020,142981071,147831034,14,46610307
2020,142981080,147831060,13,46616295
2020,142983304,147828614,18,46616329
2020,142983358,147831258,1,46616346
2020,142983372,147831274,3,46616361
2020,147201799,152226401,3,48501464
2020,147201799,152226402,1,48501463
2020,147203663,152223123,18,48500747
2020,146371372,151406697,5,48166196
2020,146371501,151406836,16,48166286
2020,146367763,151406702,18,48183737
2020,146371377,151406702,18,48166199
2020,146371400,151406725,1,48166214
2020,146371406,151406733,18,48166218
2020,146371408,151406736,18,48166220
2020,146371411,151406740,3,48166223
2020,146371412,151406743,9,48166224
2020,146371423,151410455,18,48183756
2020,146371421,151406746,18,48183754
2020,146367786,151406762,24,48183759
2020,146371434,151410460,18,48166238
2020,146367793,151406766,18,48183762
2020,146367799,151406784,5,48183764
2020,146367805,151406790,18,48166259
2020,146371463,151406796,24,48183765
2020,146371469,151410477,18,48166263
2020,146371471,151406806,24,48183766
2020,146371477,151410481,17,48166273
2020,146367813,151406823,18,48166278
2020,146371488,151406818,24,48166277
2020,146367814,151406824,18,48183768
2020,146371493,151410484,18,48166282
2020,146371499,151410490,18,48166284
2020,146367826,151406838,3,48183775
2020,146367831,151406841,24,48183783
2020,146367833,151410503,18,48183785
2020,146371509,151406844,26,48166296
2020,146371516,151406851,1,48183790
2020,146371518,151410513,18,48166301
2020,146371522,151410519,18,48166306
2020,146371523,151410519,18,48166307
2020,146371528,151406861,3,48183800
2020,146371530,151406865,1,48183806
2020,146371529,151410522,18,48183802
2020,146371532,151410522,18,48166314
2020,146371532,151410524,18,48183803
2020,146371532,151410525,18,48166312
2020,146371529,151410525,18,48166311
2020,146371529,151410524,18,48183801
2020,146371547,151406881,18,48166324
2020,146371551,151410546,1,48183813
2020,146371552,151410547,24,48183814
2020,146367868,151410552,18,48183817
2020,146371562,151410560,1,48166331
2020,146367878,151406898,24,48183825
2020,146371569,151410566,18,48166336
2020,146371392,151410442,18,48166210
2020,146371459,151406787,18,48166258
2020,146371560,151406886,18,48166330
2020,146367876,151406897,24,48183824
2020,146371580,151406912,18,48166345
2020,146371585,151410579,3,48183835
2020,146371606,151410594,18,48183847
2020,146371636,151410627,18,48183863
2020,146371636,151410626,18,48186379
2020,146371636,151410624,18,48186381
2020,146371636,151410625,18,48186380
2020,146371636,151406963,18,48186378
2020,146372929,151410638,18,48186389
2020,146372929,151406973,18,48186388
2020,146372929,151410637,18,48183875
2020,146371492,151406827,18,48166281
2020,146371432,151406758,18,48166236
2020,146371490,151406822,18,48166279
2020,142966990,147820606,13,46608726
2020,141314830,146200287,18,45849125
2020,141314848,146195759,18,45845035
2020,141314867,146195782,18,45849168
2020,141314889,146200358,3,45849179
2020,141314913,146195831,18,45845115
2020,141320342,146195845,18,45849207
2020,141320373,146195877,18,45845147
2020,141314943,146195884,3,45845151
2020,141314977,146195935,24,45849248
2020,141320433,146200472,18,45845190
2020,141315016,146200501,18,45845213
2020,141320489,146200527,1,45845227
2020,139889665,144759727,18,45225549
2020,139889694,144759750,24,45225578
2020,139889719,144759778,18,45225600
2020,139889746,144759807,18,45225623
2020,139889802,144759869,18,45225668
2020,141314814,146200258,3,45849114
2020,141320234,146200288,18,45844999
2020,141320256,146200310,1,45845046
2020,141320274,146200333,18,45845079
2020,141314887,146200353,18,45849177
2020,141320325,146200389,18,45849196
2020,141320323,146200389,18,45845110
2020,141320335,146200392,18,45849202
2020,141320394,146200433,24,45845164
2020,141320394,146195895,18,45845160
2020,141320394,146195894,18,45845161
2020,141320394,146195893,18,45845162
2020,141320474,146195988,18,45849282
2020,141320476,146195988,18,45845219
2020,141320246,146195758,18,45845027
2020,141320242,146200281,18,45849135
2020,141320271,146195737,18,45845076
2020,141314856,146195737,18,45849155
2020,141320240,146200279,18,45849129
2020,141320242,146195737,18,45845017
2020,141320240,146200282,18,45849128
2020,141314847,146195738,18,45845030
2020,141314832,146200282,18,45844992
2020,141314847,146195736,18,45845034
2020,141320260,146195740,18,45845052
2020,141320255,146200280,18,45849146
2020,141320242,146195740,18,45845015
2020,141314847,146200282,18,45845020
2020,141314832,146195737,18,45849126
2020,141320271,146200279,18,45849160
2020,141314847,146195737,18,45845032
2020,141314856,146195739,18,45849153
2020,141314847,146195739,18,45849141
2020,141320240,146195739,18,45845007
2020,141320255,146195739,18,45845041
2020,141320260,146195738,18,45849148
2020,141320260,146200281,18,45845048
2020,141320240,146200280,18,45845002
2020,141314832,146195738,18,45844998
2020,141314856,146200279,18,45845065
2020,141314847,146200279,18,45845025
2020,141320240,146195738,18,45845009
2020,141320240,146200281,18,45845001
2020,141314856,146200278,18,45845066
2020,141320260,146195737,18,45849150
2020,141320242,146200282,18,45849134
2020,141320255,146195736,18,45845045
2020,141314856,146200281,18,45845060
2020,141314856,146195740,18,45845069
2020,141320255,146195737,18,45845044
2020,141314847,146195740,18,45845028
2020,141320255,146195740,18,45845040
2020,141320260,146200282,18,45845047
2020,141314856,146195736,18,45849156
2020,141314832,146200279,18,45844995
2020,141320255,146200282,18,45845037
2020,141320260,146200280,18,45845049
2020,141320242,146200278,18,45849136
2020,141320260,146200278,18,45845051
2020,141314832,146195739,18,45844997
2020,141314847,146200278,18,45845026
2020,141320240,146195736,18,45845010
2020,141320260,146195739,18,45845053
2020,141320271,146200278,18,45845073
2020,141320271,146195736,18,45849164
2020,141314832,146200281,18,45844993
2020,141320271,146200280,18,45849159
2020,141314832,146200278,18,45844996
2020,141314832,146200280,18,45844994
2020,141320242,146195739,18,45849138
2020,141320255,146200279,18,45849147
2020,141314832,146195736,18,45849127
2020,141320255,146200281,18,45845038
2020,141320242,146195738,18,45845016
2020,141320271,146200282,18,45845071
2020,141320240,146200278,18,45845004
2020,141320240,146195737,18,45849132
2020,141314832,146195740,18,45849124
2020,141320260,146195736,18,45849151
2020,141314847,146200281,18,45845021
2020,141320240,146195740,18,45845006
2020,141320271,146195739,18,45845074
2020,141320242,146195736,18,45849139
2020,141320271,146195738,18,45845075
2020,141314856,146200280,18,45845063
2020,141320271,146200281,18,45845072
2020,141320260,146200279,18,45845050
2020,141320242,146200279,18,45845014
2020,141320255,146195738,18,45845043
2020,141320255,146200278,18,45845039
2020,141314856,146200282,18,45845059
2020,141314856,146195738,18,45849154
2020,141320271,146195740,18,45849161
2020,141320242,146200280,18,45845012
2020,141314847,146200280,18,45845024
2020,141314876,146195786,18,45849172
2020,141314884,146195790,18,45845087
2020,141314884,146200343,18,45849174
2020,141314898,146200374,1,45849184
2020,141320311,146200384,18,45849191
2020,141320311,146200382,18,45849192
2020,141320368,146195868,7,45845144
2020,142972558,147820094,3,46614185
2020,142972629,147820179,20,46614215
2020,142966597,147820161,16,46608588
2020,142966595,147820161,18,46614208
2020,142966605,147820177,3,46614214
2020,142966690,147820268,26,46608610
2020,142972825,147820379,3,46614262
2020,142966817,147814092,15,46614271
2020,142966912,147820523,1,46608682
2020,142972998,147814218,6,46614314
2020,142973001,147814222,24,46608697
2020,142973020,147820571,1,46614320
2020,142973069,147820614,21,46608729
2020,142967015,147820644,19,46614357
2020,142973142,147814349,14,46614371
2020,142967030,147820683,1,46608741
2020,142973154,147820713,5,46614372
2020,142967062,147814360,5,46608759
2020,142973196,147814382,17,46608763
2020,142967067,147820740,1,46608760
2020,142973207,147820759,21,46608766
2020,142967086,147814407,1,46614402
2020,142973241,147820782,21,46614409
2020,142973246,147820793,24,46608782
2020,142973279,147814454,18,46614416
2020,142973324,147814494,24,46614426
2020,142973324,147814493,24,46614425
2020,142967264,147814591,19,46614452
2020,142967268,147814592,19,46608828
2020,142967264,147814592,25,46608826
2020,142967268,147814591,25,46614455
2020,142967294,147821041,1,46608837
2020,142967301,147814615,14,46614467
2020,142967329,147821071,19,46608847
2020,142967330,147814666,17,46614472
2020,142973511,147821089,19,46614474
2020,142967358,147814691,19,46608859
2020,142973547,147821111,17,46614487
2020,142967364,147821111,22,46608863
2020,142973550,147821115,25,46608865
2020,142973544,147814692,25,46608861
2020,142973544,147821115,18,46608860
2020,142973550,147814692,18,46608864
2020,142967381,147814685,1,46614484
2020,142967381,147814686,1,46608862
2020,142966691,147820272,17,46608612
2020,142972749,147813996,21,46614240
2020,142966874,147820470,9,46608672
2020,142967392,147814698,17,46608872
2020,142967392,147821134,21,46608871
2020,142973579,147814698,25,46614501
2020,142973579,147821134,5,46614500
2020,142967392,147814697,25,46608874
2020,142973579,147814697,5,46614499
2020,142967423,147821209,3,46614521
2020,142973675,147821255,1,46614533
2020,142967479,147821282,16,46614542
2020,142967478,147814814,18,46614543
2020,142973717,147821308,1,46614553
2020,142973722,147821316,3,46608925
2020,142967506,147814847,1,46614562
2020,142967534,147814884,3,46614581
2020,142967536,147814883,17,46608939
2020,142973797,147814897,21,46614593
2020,142973803,147821405,3,46614598
2020,142967569,147814912,1,46608953
2020,142973828,147814904,1,46614603
2020,142973856,147814943,14,46614610
2020,142973856,147814942,14,46614609
2020,142967619,147814959,3,46614622
2020,142967620,147814963,3,46614620
2020,142967632,147824976,3,46614621
2020,142973907,147821490,3,46608974
2020,142973937,147821513,1,46614650
2020,142973937,147825017,24,46614651
2020,142973945,147821538,3,46614653
2020,142967661,147821519,1,46608980
2020,142967713,147821556,1,46608998
2020,142974002,147821617,14,46614676
2020,142967739,147821620,19,46614679
2020,142974038,147821612,26,46614683
2020,142967745,147825104,3,46614681
2020,142967758,147821627,3,46614686
2020,142974062,147825143,3,46614695
2020,142974064,147821668,1,46614696
2020,142967794,147825150,3,46614706
2020,142967798,147825165,5,46614710
2020,142967798,147821695,19,46614711
2020,142974087,147825166,26,46614709
2020,142967810,147825157,3,46614717
2020,142967810,147821698,25,46614719
2020,142974094,147825157,25,46614715
2020,142974094,147821698,3,46614713
2020,141320406,146195923,18,45849242
2020,141314974,146200460,3,45845179
2020,141320458,146200495,18,45849273
2020,141320466,146200502,18,45845214
2020,141320229,146195727,18,45844991
2020,141320258,146200313,18,45845055
2020,141320280,146200338,18,45845081
2020,141320293,146195798,18,45845089
2020,141320350,146195853,18,45849214
2020,141320377,146195880,18,45845149
2020,141314952,146200435,5,45845165
2020,141320425,146195940,18,45849253
2020,141314991,146195951,18,45845191
2020,141315009,146195979,1,45849271
2020,141320236,146200291,24,45845005
2020,141314840,146200301,18,45845018
2020,141314857,146200319,18,45849158
2020,141320310,146200378,18,45845102
2020,141320314,146195813,18,45845104
2020,141320349,146195851,18,45845130
2020,141314932,146200407,18,45845136
2020,141320360,146195863,18,45845138
2020,141320414,146195932,1,45845178
2020,141314995,146195962,1,45849264
2020,141320451,146195972,18,45845198
2020,141315004,146195972,18,45849268
2020,141315021,146200511,18,45845218
2020,139889730,144759786,18,45225609
2020,139889749,144759810,18,45225625
2020,139889784,144759844,18,45225655
2020,139889783,144759844,18,45225654
2020,139889789,144759855,3,45229881
2020,139889804,144759871,18,45225670
2020,141320232,146200277,14,45849123
2020,141314858,146195771,18,45845070
2020,141320272,146200325,18,45849166
2020,141314903,146200377,3,45849188
2020,141320329,146195830,18,45845114
2020,141320418,146195936,18,45845182
2020,141320457,146195977,18,45849272
2020,141315026,146195996,3,45849283
2020,141314891,146200364,3,45849182
2020,141320379,146195881,18,45845150
2020,141314980,146200467,18,45849250
2020,141320467,146195984,18,45849278
2020,141320251,146200306,24,45845036
2020,141320294,146200354,18,45845090
2020,141320324,146195821,18,45845111
2020,141314916,146195833,18,45845120
2020,141320371,146200415,3,45845146
2020,141314987,146200473,18,45849258
2020,141315007,146195976,3,45845203
2020,141315020,146195987,18,45845217
2020,141314812,146195716,18,45849113
2020,141314835,146200292,3,45849131
2020,141314845,146200304,18,45849142
2020,141314854,146195769,3,45845067
2020,141320270,146200322,18,45849163
2020,141320287,146195795,18,45849173
2020,141320340,146195842,19,45849206
2020,141314924,146195846,18,45849209
2020,141320357,146195859,18,45849218
2020,141320366,146195867,18,45845142
2020,141314948,146200425,15,45845156
2020,141314958,146200445,24,45845170
2020,141314958,146200444,24,45849237
2020,141314969,146200455,3,45849244
2020,141314988,146195949,18,45849259
2020,141320436,146195954,24,45849260
2020,141320452,146200487,18,45845200
2020,141320470,146195986,18,45845216
2020,141315025,146195993,18,45845221
2020,141315025,146195994,18,45845220
2020,141315038,146200528,3,45849291
2020,141320491,146200528,16,45849293
2020,141320491,146200529,3,45849292
2020,141315038,146200529,16,45849290
2020,141314846,146200308,9,45849144
2020,141314869,146200332,17,45845078
2020,141320318,146200386,18,45849195
2020,141314917,146200397,18,45849203
2020,141314931,146200405,24,45849216
2020,141320461,146200497,3,45845209
2020,141314836,146195749,18,45849133
2020,141320247,146200303,18,45845029
2020,141320262,146200316,24,45845062
